,金刚石负荷功率,玄武岩负荷功率,单位
8242,394.89,227,kW
8243,394.89,227,kW
8244,394.89,227,kW
8245,394.89,227,kW
8246,394.89,227,kW
8247,394.89,227,kW
8248,394.89,227,kW
8249,394.89,227,kW
8250,389.33,227,kW
8251,389.66,227,kW
8252,389.33,227,kW
8253,389.33,227,kW
8254,389.33,227,kW
8255,389.33,227,kW
8256,389.33,227,kW
8257,389.33,227,kW
8258,389.33,227,kW
8259,389.33,227,kW
8260,389.33,227,kW
8261,389.33,227,kW
8262,389.33,227,kW
8263,389.33,227,kW
8264,394.89,227,kW
8265,394.89,227,kW
8266,394.89,227,kW
